seed=0l; %0=95.000000; %1=90.250000; %2=85.737503
iteration,% infected sim 0,% infected sim 1,% infected sim 2
1600,0.855000,0.981000,0.997000
1601,0.855000,0.981000,0.997000
1602,0.855000,0.981000,0.997000
1603,0.856000,0.981000,0.997000
1604,0.856000,0.981000,0.997000
1605,0.858000,0.981000,0.997000
1606,0.858000,0.981000,0.997000
1607,0.858000,0.981000,0.997000
1608,0.859000,0.981000,0.997000
1609,0.859000,0.981000,0.997000
1610,0.859000,0.981000,0.997000
1611,0.860000,0.981000,0.997000
1612,0.860000,0.981000,0.997000
1613,0.860000,0.982000,0.997000
1614,0.860000,0.982000,0.997000
1615,0.860000,0.982000,0.997000
1616,0.860000,0.982000,0.997000
1617,0.860000,0.982000,0.997000
1618,0.862000,0.982000,0.997000
1619,0.863000,0.982000,0.997000
1620,0.863000,0.982000,0.997000
1621,0.863000,0.982000,0.997000
1622,0.863000,0.982000,0.997000
1623,0.863000,0.982000,0.997000
1624,0.863000,0.982000,0.997000
1625,0.864000,0.982000,0.997000
1626,0.866000,0.982000,0.997000
1627,0.867000,0.982000,0.997000
1628,0.867000,0.982000,0.997000
1629,0.867000,0.982000,0.997000
1630,0.867000,0.982000,0.997000
1631,0.867000,0.982000,0.997000
1632,0.867000,0.982000,0.997000
1633,0.867000,0.982000,0.997000
1634,0.867000,0.982000,0.997000
1635,0.867000,0.982000,0.997000
1636,0.868000,0.982000,0.997000
1637,0.868000,0.982000,0.997000
1638,0.868000,0.982000,0.997000
1639,0.868000,0.982000,0.997000
1640,0.868000,0.982000,0.997000
1641,0.868000,0.982000,0.997000
1642,0.868000,0.982000,0.997000
1643,0.868000,0.982000,0.997000
1644,0.868000,0.982000,0.997000
1645,0.870000,0.982000,0.997000
1646,0.870000,0.982000,0.997000
1647,0.870000,0.982000,0.997000
1648,0.870000,0.983000,0.997000
1649,0.870000,0.983000,0.997000
1650,0.871000,0.983000,0.997000
1651,0.871000,0.983000,0.997000
1652,0.871000,0.983000,0.997000
1653,0.871000,0.983000,0.997000
1654,0.871000,0.983000,0.997000
1655,0.871000,0.983000,0.997000
1656,0.871000,0.983000,0.997000
1657,0.871000,0.983000,0.997000
1658,0.871000,0.983000,0.997000
1659,0.871000,0.983000,0.997000
1660,0.871000,0.983000,0.997000
1661,0.871000,0.983000,0.997000
1662,0.871000,0.983000,0.997000
1663,0.871000,0.983000,0.997000
1664,0.872000,0.983000,0.997000
1665,0.872000,0.983000,0.997000
1666,0.872000,0.983000,0.997000
1667,0.872000,0.983000,0.997000
1668,0.872000,0.983000,0.997000
1669,0.872000,0.984000,0.997000
1670,0.872000,0.984000,0.997000
1671,0.872000,0.984000,0.997000
1672,0.872000,0.984000,0.997000
1673,0.872000,0.984000,0.997000
1674,0.872000,0.984000,0.997000
1675,0.872000,0.984000,0.997000
1676,0.872000,0.984000,0.997000
1677,0.872000,0.984000,0.997000
1678,0.873000,0.984000,0.997000
1679,0.873000,0.984000,0.997000
1680,0.874000,0.984000,0.997000
1681,0.874000,0.984000,0.997000
1682,0.875000,0.984000,0.997000
1683,0.875000,0.984000,0.998000
1684,0.875000,0.984000,0.998000
1685,0.875000,0.984000,0.998000
1686,0.875000,0.984000,0.998000
1687,0.876000,0.984000,0.998000
1688,0.876000,0.984000,0.998000
1689,0.876000,0.984000,0.998000
1690,0.876000,0.984000,0.998000
1691,0.877000,0.984000,0.998000
1692,0.877000,0.984000,0.998000
1693,0.877000,0.984000,0.998000
1694,0.877000,0.984000,0.998000
1695,0.878000,0.984000,0.998000
1696,0.878000,0.984000,0.998000
1697,0.878000,0.984000,0.998000
1698,0.878000,0.984000,0.998000
1699,0.879000,0.984000,0.998000
1700,0.879000,0.984000,0.998000
1701,0.879000,0.984000,0.998000
1702,0.879000,0.984000,0.998000
1703,0.879000,0.984000,0.998000
1704,0.879000,0.984000,0.998000
1705,0.879000,0.984000,0.998000
1706,0.879000,0.984000,0.998000
1707,0.879000,0.984000,0.998000
1708,0.879000,0.984000,0.998000
1709,0.879000,0.984000,0.998000
1710,0.879000,0.984000,0.998000
1711,0.879000,0.984000,0.998000
1712,0.879000,0.984000,0.998000
1713,0.879000,0.984000,0.998000
1714,0.879000,0.984000,0.998000
1715,0.879000,0.984000,0.998000
1716,0.879000,0.984000,0.998000
1717,0.879000,0.984000,0.998000
1718,0.879000,0.984000,0.998000
1719,0.880000,0.984000,0.998000
1720,0.880000,0.984000,0.998000
1721,0.880000,0.984000,0.998000
1722,0.881000,0.984000,0.998000
1723,0.881000,0.984000,0.998000
1724,0.881000,0.985000,0.998000
1725,0.881000,0.985000,0.998000
1726,0.881000,0.985000,0.998000
1727,0.881000,0.985000,0.998000
1728,0.881000,0.985000,0.998000
1729,0.881000,0.985000,0.998000
1730,0.881000,0.985000,0.998000
1731,0.881000,0.985000,0.998000
1732,0.881000,0.985000,0.998000
1733,0.882000,0.985000,0.999000
1734,0.883000,0.985000,0.999000
1735,0.883000,0.985000,0.999000
1736,0.883000,0.985000,0.999000
1737,0.883000,0.985000,0.999000
1738,0.884000,0.985000,0.999000
1739,0.885000,0.985000,0.999000
1740,0.885000,0.985000,0.999000
1741,0.886000,0.985000,0.999000
1742,0.886000,0.985000,0.999000
1743,0.886000,0.985000,0.999000
1744,0.886000,0.986000,0.999000
1745,0.887000,0.986000,0.999000
1746,0.887000,0.986000,0.999000
1747,0.887000,0.986000,0.999000
1748,0.887000,0.986000,0.999000
1749,0.887000,0.986000,0.999000
1750,0.887000,0.986000,0.999000
1751,0.887000,0.986000,0.999000
1752,0.887000,0.986000,0.999000
1753,0.888000,0.986000,0.999000
1754,0.889000,0.986000,0.999000
1755,0.889000,0.986000,0.999000
1756,0.889000,0.986000,0.999000
1757,0.890000,0.986000,0.999000
1758,0.890000,0.986000,0.999000
1759,0.890000,0.986000,0.999000
1760,0.890000,0.986000,0.999000
1761,0.890000,0.986000,0.999000
1762,0.890000,0.986000,0.999000
1763,0.890000,0.986000,0.999000
1764,0.890000,0.986000,0.999000
1765,0.890000,0.986000,0.999000
1766,0.890000,0.986000,0.999000
1767,0.890000,0.986000,0.999000
1768,0.890000,0.986000,0.999000
1769,0.890000,0.986000,0.999000
1770,0.890000,0.986000,0.999000
1771,0.890000,0.986000,0.999000
1772,0.890000,0.986000,0.999000
1773,0.892000,0.986000,0.999000
1774,0.892000,0.986000,0.999000
1775,0.893000,0.986000,0.999000
1776,0.893000,0.986000,0.999000
1777,0.893000,0.986000,0.999000
1778,0.894000,0.986000,0.999000
1779,0.894000,0.986000,0.999000
1780,0.895000,0.986000,0.999000
1781,0.896000,0.986000,0.999000
1782,0.897000,0.986000,0.999000
1783,0.897000,0.986000,0.999000
1784,0.897000,0.986000,0.999000
1785,0.898000,0.986000,0.999000
1786,0.900000,0.986000,0.999000
1787,0.900000,0.986000,0.999000
1788,0.900000,0.986000,0.999000
1789,0.901000,0.986000,0.999000
1790,0.901000,0.986000,0.999000
1791,0.901000,0.987000,0.999000
1792,0.901000,0.987000,0.999000
1793,0.901000,0.987000,0.999000
1794,0.902000,0.987000,0.999000
1795,0.903000,0.987000,0.999000
1796,0.903000,0.987000,0.999000
1797,0.903000,0.987000,0.999000
1798,0.903000,0.987000,0.999000
1799,0.903000,0.987000,0.999000
1800,0.904000,0.987000,0.999000
1801,0.904000,0.987000,0.999000
1802,0.904000,0.987000,0.999000
1803,0.904000,0.987000,0.999000
1804,0.904000,0.987000,0.999000
1805,0.904000,0.987000,0.999000
1806,0.905000,0.987000,0.999000
1807,0.905000,0.987000,0.999000
1808,0.906000,0.987000,0.999000
1809,0.906000,0.987000,0.999000
1810,0.908000,0.987000,0.999000
1811,0.909000,0.987000,0.999000
1812,0.909000,0.987000,0.999000
1813,0.909000,0.987000,0.999000
1814,0.909000,0.987000,0.999000
1815,0.909000,0.987000,0.999000
1816,0.909000,0.987000,0.999000
1817,0.909000,0.987000,0.999000
1818,0.909000,0.987000,0.999000
1819,0.909000,0.987000,0.999000
1820,0.910000,0.987000,0.999000
1821,0.910000,0.987000,0.999000
1822,0.911000,0.987000,1.000000
1823,0.911000,0.987000,1.000000
1824,0.911000,0.987000,1.000000
1825,0.912000,0.987000,1.000000
1826,0.912000,0.987000,1.000000
1827,0.912000,0.987000,1.000000
1828,0.912000,0.987000,1.000000
1829,0.912000,0.987000,1.000000
1830,0.912000,0.987000,1.000000
1831,0.912000,0.987000,1.000000
1832,0.912000,0.987000,1.000000
1833,0.912000,0.987000,1.000000
1834,0.912000,0.987000,1.000000
1835,0.913000,0.987000,1.000000
1836,0.914000,0.987000,1.000000
1837,0.914000,0.987000,1.000000
1838,0.914000,0.987000,1.000000
1839,0.914000,0.987000,1.000000
1840,0.914000,0.987000,1.000000
1841,0.915000,0.987000,1.000000
1842,0.915000,0.987000,1.000000
1843,0.916000,0.987000,1.000000
1844,0.917000,0.987000,1.000000
1845,0.917000,0.987000,1.000000
1846,0.919000,0.987000,1.000000
1847,0.919000,0.987000,1.000000
1848,0.919000,0.987000,1.000000
1849,0.919000,0.987000,1.000000
1850,0.919000,0.987000,1.000000
1851,0.919000,0.987000,1.000000
1852,0.919000,0.987000,1.000000
1853,0.919000,0.987000,1.000000
1854,0.919000,0.987000,1.000000
1855,0.919000,0.987000,1.000000
1856,0.919000,0.987000,1.000000
1857,0.919000,0.987000,1.000000
1858,0.920000,0.987000,1.000000
1859,0.920000,0.989000,1.000000
1860,0.920000,0.989000,1.000000
1861,0.920000,0.989000,1.000000
1862,0.920000,0.989000,1.000000
1863,0.920000,0.989000,1.000000
1864,0.920000,0.989000,1.000000
1865,0.920000,0.989000,1.000000
1866,0.920000,0.989000,1.000000
1867,0.922000,0.990000,1.000000
1868,0.922000,0.990000,1.000000
1869,0.922000,0.990000,1.000000
1870,0.922000,0.990000,1.000000
1871,0.922000,0.990000,1.000000
1872,0.922000,0.990000,1.000000
1873,0.922000,0.990000,1.000000
1874,0.922000,0.990000,1.000000
1875,0.922000,0.990000,1.000000
1876,0.922000,0.990000,1.000000
1877,0.922000,0.990000,1.000000
1878,0.922000,0.991000,1.000000
1879,0.922000,0.991000,1.000000
1880,0.922000,0.991000,1.000000
1881,0.922000,0.991000,1.000000
1882,0.922000,0.991000,1.000000
1883,0.922000,0.991000,1.000000
1884,0.922000,0.991000,1.000000
1885,0.922000,0.991000,1.000000
1886,0.922000,0.991000,1.000000
1887,0.922000,0.991000,1.000000
1888,0.922000,0.991000,1.000000
1889,0.922000,0.991000,1.000000
1890,0.922000,0.991000,1.000000
1891,0.922000,0.991000,1.000000
1892,0.922000,0.991000,1.000000
1893,0.922000,0.991000,1.000000
1894,0.922000,0.991000,1.000000
1895,0.922000,0.991000,1.000000
1896,0.922000,0.991000,1.000000
1897,0.922000,0.991000,1.000000
1898,0.922000,0.991000,1.000000
1899,0.922000,0.991000,1.000000
1900,0.923000,0.991000,1.000000
1901,0.924000,0.991000,1.000000
1902,0.925000,0.991000,1.000000
1903,0.925000,0.991000,1.000000
1904,0.926000,0.991000,1.000000
1905,0.926000,0.991000,1.000000
1906,0.926000,0.991000,1.000000
1907,0.926000,0.991000,1.000000
1908,0.926000,0.991000,1.000000
1909,0.926000,0.991000,1.000000
1910,0.926000,0.991000,1.000000
1911,0.926000,0.991000,1.000000
1912,0.926000,0.991000,1.000000
1913,0.926000,0.991000,1.000000
1914,0.926000,0.991000,1.000000
1915,0.926000,0.991000,1.000000
1916,0.926000,0.991000,1.000000
1917,0.926000,0.991000,1.000000
1918,0.926000,0.991000,1.000000
1919,0.926000,0.991000,1.000000
1920,0.926000,0.991000,1.000000
1921,0.927000,0.991000,1.000000
1922,0.927000,0.991000,1.000000
1923,0.927000,0.991000,1.000000
1924,0.927000,0.991000,1.000000
1925,0.928000,0.991000,1.000000
1926,0.928000,0.991000,1.000000
1927,0.928000,0.991000,1.000000
1928,0.928000,0.991000,1.000000
1929,0.928000,0.991000,1.000000
1930,0.928000,0.991000,1.000000
1931,0.928000,0.991000,1.000000
1932,0.928000,0.991000,1.000000
1933,0.929000,0.991000,1.000000
1934,0.929000,0.991000,1.000000
1935,0.929000,0.991000,1.000000
1936,0.929000,0.991000,1.000000
1937,0.929000,0.991000,1.000000
1938,0.930000,0.991000,1.000000
1939,0.930000,0.991000,1.000000
1940,0.931000,0.991000,1.000000
1941,0.932000,0.991000,1.000000
1942,0.932000,0.991000,1.000000
1943,0.934000,0.991000,1.000000
1944,0.934000,0.991000,1.000000
1945,0.934000,0.991000,1.000000
1946,0.934000,0.991000,1.000000
1947,0.935000,0.991000,1.000000
1948,0.936000,0.991000,1.000000
1949,0.936000,0.991000,1.000000
1950,0.936000,0.991000,1.000000
1951,0.936000,0.991000,1.000000
1952,0.936000,0.991000,1.000000
1953,0.936000,0.991000,1.000000
1954,0.936000,0.991000,1.000000
1955,0.936000,0.991000,1.000000
1956,0.936000,0.992000,1.000000
1957,0.936000,0.992000,1.000000
1958,0.936000,0.992000,1.000000
1959,0.936000,0.992000,1.000000
1960,0.936000,0.992000,1.000000
1961,0.936000,0.992000,1.000000
1962,0.936000,0.992000,1.000000
1963,0.936000,0.992000,1.000000
1964,0.936000,0.992000,1.000000
1965,0.938000,0.992000,1.000000
1966,0.939000,0.992000,1.000000
1967,0.939000,0.992000,1.000000
1968,0.939000,0.992000,1.000000
1969,0.939000,0.992000,1.000000
1970,0.939000,0.992000,1.000000
1971,0.939000,0.992000,1.000000
1972,0.939000,0.992000,1.000000
1973,0.939000,0.992000,1.000000
1974,0.939000,0.992000,1.000000
1975,0.940000,0.992000,1.000000
1976,0.940000,0.992000,1.000000
1977,0.940000,0.992000,1.000000
1978,0.940000,0.992000,1.000000
1979,0.940000,0.992000,1.000000
1980,0.940000,0.992000,1.000000
1981,0.940000,0.992000,1.000000
1982,0.940000,0.992000,1.000000
1983,0.940000,0.992000,1.000000
1984,0.940000,0.992000,1.000000
1985,0.940000,0.992000,1.000000
1986,0.940000,0.992000,1.000000
1987,0.940000,0.992000,1.000000
1988,0.940000,0.992000,1.000000
1989,0.940000,0.992000,1.000000
1990,0.940000,0.992000,1.000000
1991,0.940000,0.992000,1.000000
1992,0.940000,0.992000,1.000000
1993,0.941000,0.992000,1.000000
1994,0.941000,0.992000,1.000000
1995,0.941000,0.992000,1.000000
1996,0.941000,0.992000,1.000000
1997,0.941000,0.992000,1.000000
1998,0.941000,0.992000,1.000000
1999,0.941000,0.992000,1.000000
2000,0.941000,0.992000,1.000000
2001,0.941000,0.993000,1.000000
2002,0.942000,0.993000,1.000000
2003,0.942000,0.993000,1.000000
2004,0.942000,0.993000,1.000000
2005,0.942000,0.993000,1.000000
2006,0.942000,0.993000,1.000000
2007,0.942000,0.993000,1.000000
2008,0.942000,0.993000,1.000000
2009,0.942000,0.993000,1.000000
2010,0.942000,0.993000,1.000000
2011,0.942000,0.993000,1.000000
2012,0.942000,0.993000,1.000000
2013,0.942000,0.993000,1.000000
2014,0.942000,0.993000,1.000000
2015,0.942000,0.993000,1.000000
2016,0.942000,0.993000,1.000000
2017,0.942000,0.993000,1.000000
2018,0.942000,0.993000,1.000000
2019,0.942000,0.993000,1.000000
2020,0.942000,0.993000,1.000000
2021,0.942000,0.994000,1.000000
2022,0.942000,0.994000,1.000000
2023,0.942000,0.994000,1.000000
2024,0.943000,0.994000,1.000000
2025,0.943000,0.994000,1.000000
2026,0.943000,0.994000,1.000000
2027,0.943000,0.994000,1.000000
2028,0.943000,0.994000,1.000000
2029,0.943000,0.994000,1.000000
2030,0.943000,0.994000,1.000000
2031,0.943000,0.994000,1.000000
2032,0.943000,0.994000,1.000000
2033,0.943000,0.994000,1.000000
2034,0.943000,0.994000,1.000000
2035,0.943000,0.994000,1.000000
2036,0.944000,0.994000,1.000000
2037,0.944000,0.994000,1.000000
2038,0.944000,0.994000,1.000000
2039,0.944000,0.994000,1.000000
2040,0.945000,0.994000,1.000000
2041,0.945000,0.994000,1.000000
2042,0.945000,0.994000,1.000000
2043,0.945000,0.994000,1.000000
2044,0.946000,0.994000,1.000000
2045,0.946000,0.994000,1.000000
2046,0.947000,0.994000,1.000000
2047,0.947000,0.994000,1.000000
2048,0.948000,0.994000,1.000000
2049,0.949000,0.994000,1.000000
2050,0.949000,0.994000,1.000000
2051,0.949000,0.994000,1.000000
2052,0.949000,0.994000,1.000000
2053,0.949000,0.994000,1.000000
2054,0.949000,0.994000,1.000000
2055,0.949000,0.994000,1.000000
2056,0.949000,0.994000,1.000000
2057,0.949000,0.994000,1.000000
2058,0.949000,0.994000,1.000000
2059,0.949000,0.994000,1.000000
2060,0.949000,0.994000,1.000000
2061,0.949000,0.994000,1.000000
2062,0.949000,0.994000,1.000000
2063,0.949000,0.994000,1.000000
2064,0.950000,0.994000,1.000000
2065,0.950000,0.994000,1.000000
2066,0.950000,0.994000,1.000000
2067,0.950000,0.994000,1.000000
2068,0.950000,0.994000,1.000000
2069,0.950000,0.994000,1.000000
2070,0.950000,0.994000,1.000000
2071,0.950000,0.994000,1.000000
2072,0.950000,0.994000,1.000000
2073,0.950000,0.994000,1.000000
2074,0.950000,0.994000,1.000000
2075,0.950000,0.994000,1.000000
2076,0.950000,0.994000,1.000000
2077,0.950000,0.994000,1.000000
2078,0.950000,0.994000,1.000000
2079,0.950000,0.994000,1.000000
2080,0.951000,0.994000,1.000000
2081,0.951000,0.994000,1.000000
2082,0.951000,0.994000,1.000000
2083,0.951000,0.994000,1.000000
2084,0.951000,0.994000,1.000000
2085,0.951000,0.994000,1.000000
2086,0.951000,0.994000,1.000000
2087,0.953000,0.994000,1.000000
2088,0.953000,0.994000,1.000000
2089,0.953000,0.994000,1.000000
2090,0.953000,0.994000,1.000000
2091,0.953000,0.994000,1.000000
2092,0.953000,0.994000,1.000000
2093,0.953000,0.994000,1.000000
2094,0.953000,0.994000,1.000000
2095,0.955000,0.994000,1.000000
2096,0.956000,0.994000,1.000000
2097,0.956000,0.994000,1.000000
2098,0.957000,0.994000,1.000000
2099,0.958000,0.994000,1.000000
2100,0.958000,0.994000,1.000000
2101,0.958000,0.994000,1.000000
2102,0.959000,0.994000,1.000000
2103,0.960000,0.994000,1.000000
2104,0.960000,0.994000,1.000000
2105,0.960000,0.994000,1.000000
2106,0.960000,0.994000,1.000000
2107,0.960000,0.994000,1.000000
2108,0.960000,0.994000,1.000000
2109,0.960000,0.994000,1.000000
2110,0.960000,0.994000,1.000000
2111,0.960000,0.994000,1.000000
2112,0.960000,0.994000,1.000000
2113,0.960000,0.994000,1.000000
2114,0.960000,0.994000,1.000000
2115,0.961000,0.994000,1.000000
2116,0.961000,0.994000,1.000000
2117,0.961000,0.994000,1.000000
2118,0.961000,0.994000,1.000000
2119,0.961000,0.994000,1.000000
2120,0.961000,0.994000,1.000000
2121,0.961000,0.994000,1.000000
2122,0.961000,0.994000,1.000000
2123,0.961000,0.994000,1.000000
2124,0.961000,0.994000,1.000000
2125,0.961000,0.994000,1.000000
2126,0.961000,0.994000,1.000000
2127,0.962000,0.994000,1.000000
2128,0.962000,0.994000,1.000000
2129,0.963000,0.994000,1.000000
2130,0.963000,0.994000,1.000000
2131,0.964000,0.994000,1.000000
2132,0.964000,0.994000,1.000000
2133,0.964000,0.994000,1.000000
2134,0.964000,0.994000,1.000000
2135,0.964000,0.994000,1.000000
2136,0.964000,0.994000,1.000000
2137,0.964000,0.994000,1.000000
2138,0.964000,0.994000,1.000000
2139,0.964000,0.994000,1.000000
2140,0.964000,0.994000,1.000000
2141,0.964000,0.994000,1.000000
2142,0.964000,0.994000,1.000000
2143,0.965000,0.994000,1.000000
2144,0.965000,0.994000,1.000000
2145,0.965000,0.994000,1.000000
2146,0.966000,0.994000,1.000000
2147,0.966000,0.994000,1.000000
2148,0.966000,0.994000,1.000000
2149,0.966000,0.994000,1.000000
2150,0.966000,0.994000,1.000000
2151,0.966000,0.994000,1.000000
2152,0.966000,0.994000,1.000000
2153,0.966000,0.994000,1.000000
2154,0.966000,0.994000,1.000000
2155,0.966000,0.994000,1.000000
2156,0.967000,0.994000,1.000000
2157,0.967000,0.994000,1.000000
2158,0.967000,0.994000,1.000000
2159,0.967000,0.994000,1.000000
2160,0.967000,0.994000,1.000000
2161,0.967000,0.994000,1.000000
2162,0.967000,0.994000,1.000000
2163,0.968000,0.994000,1.000000
2164,0.968000,0.994000,1.000000
2165,0.968000,0.994000,1.000000
2166,0.968000,0.994000,1.000000
2167,0.968000,0.994000,1.000000
2168,0.968000,0.994000,1.000000
2169,0.968000,0.994000,1.000000
2170,0.968000,0.994000,1.000000
2171,0.968000,0.994000,1.000000
2172,0.968000,0.994000,1.000000
2173,0.968000,0.994000,1.000000
2174,0.969000,0.994000,1.000000
2175,0.969000,0.994000,1.000000
2176,0.969000,0.994000,1.000000
2177,0.969000,0.994000,1.000000
2178,0.969000,0.994000,1.000000
2179,0.969000,0.994000,1.000000
2180,0.969000,0.994000,1.000000
2181,0.970000,0.994000,1.000000
2182,0.970000,0.994000,1.000000
2183,0.970000,0.994000,1.000000
2184,0.970000,0.994000,1.000000
2185,0.970000,0.994000,1.000000
2186,0.970000,0.994000,1.000000
2187,0.970000,0.994000,1.000000
2188,0.970000,0.994000,1.000000
2189,0.970000,0.994000,1.000000
2190,0.970000,0.994000,1.000000
2191,0.970000,0.994000,1.000000
2192,0.970000,0.994000,1.000000
2193,0.970000,0.994000,1.000000
2194,0.970000,0.994000,1.000000
2195,0.971000,0.994000,1.000000
2196,0.971000,0.994000,1.000000
2197,0.971000,0.994000,1.000000
2198,0.971000,0.994000,1.000000
2199,0.971000,0.994000,1.000000
2200,0.971000,0.994000,1.000000
2201,0.971000,0.994000,1.000000
2202,0.971000,0.994000,1.000000
2203,0.971000,0.994000,1.000000
2204,0.971000,0.994000,1.000000
2205,0.971000,0.994000,1.000000
2206,0.971000,0.994000,1.000000
2207,0.972000,0.994000,1.000000
2208,0.972000,0.994000,1.000000
2209,0.973000,0.994000,1.000000
2210,0.973000,0.994000,1.000000
2211,0.973000,0.994000,1.000000
2212,0.973000,0.994000,1.000000
2213,0.973000,0.994000,1.000000
2214,0.973000,0.994000,1.000000
2215,0.973000,0.994000,1.000000
2216,0.973000,0.994000,1.000000
2217,0.973000,0.994000,1.000000
2218,0.973000,0.994000,1.000000
2219,0.973000,0.994000,1.000000
2220,0.973000,0.994000,1.000000
2221,0.973000,0.994000,1.000000
2222,0.973000,0.994000,1.000000
2223,0.973000,0.994000,1.000000
2224,0.973000,0.994000,1.000000
2225,0.973000,0.994000,1.000000
2226,0.973000,0.994000,1.000000
2227,0.973000,0.994000,1.000000
2228,0.973000,0.994000,1.000000
2229,0.973000,0.994000,1.000000
2230,0.973000,0.994000,1.000000
2231,0.973000,0.994000,1.000000
2232,0.973000,0.994000,1.000000
2233,0.973000,0.994000,1.000000
2234,0.973000,0.994000,1.000000
2235,0.973000,0.994000,1.000000
2236,0.973000,0.994000,1.000000
2237,0.973000,0.994000,1.000000
2238,0.973000,0.994000,1.000000
2239,0.973000,0.994000,1.000000
2240,0.973000,0.994000,1.000000
2241,0.973000,0.994000,1.000000
2242,0.974000,0.994000,1.000000
2243,0.974000,0.994000,1.000000
2244,0.974000,0.994000,1.000000
2245,0.974000,0.994000,1.000000
2246,0.974000,0.994000,1.000000
2247,0.974000,0.994000,1.000000
2248,0.974000,0.994000,1.000000
2249,0.974000,0.994000,1.000000
2250,0.974000,0.994000,1.000000
2251,0.974000,0.994000,1.000000
2252,0.974000,0.994000,1.000000
2253,0.974000,0.994000,1.000000
2254,0.974000,0.994000,1.000000
2255,0.974000,0.994000,1.000000
2256,0.974000,0.994000,1.000000
2257,0.974000,0.994000,1.000000
2258,0.974000,0.994000,1.000000
2259,0.974000,0.994000,1.000000
2260,0.974000,0.994000,1.000000
2261,0.974000,0.994000,1.000000
2262,0.974000,0.994000,1.000000
2263,0.974000,0.994000,1.000000
2264,0.974000,0.994000,1.000000
2265,0.974000,0.994000,1.000000
2266,0.974000,0.994000,1.000000
2267,0.974000,0.994000,1.000000
2268,0.974000,0.994000,1.000000
2269,0.974000,0.995000,1.000000
2270,0.974000,0.995000,1.000000
2271,0.974000,0.995000,1.000000
2272,0.974000,0.995000,1.000000
2273,0.974000,0.995000,1.000000
2274,0.974000,0.995000,1.000000
2275,0.974000,0.996000,1.000000
2276,0.975000,0.996000,1.000000
2277,0.975000,0.996000,1.000000
2278,0.975000,0.997000,1.000000
2279,0.975000,0.997000,1.000000
2280,0.975000,0.997000,1.000000
2281,0.975000,0.997000,1.000000
2282,0.975000,0.997000,1.000000
2283,0.975000,0.997000,1.000000
2284,0.975000,0.997000,1.000000
2285,0.975000,0.997000,1.000000
2286,0.975000,0.997000,1.000000
2287,0.975000,0.997000,1.000000
2288,0.975000,0.997000,1.000000
2289,0.975000,0.997000,1.000000
2290,0.975000,0.997000,1.000000
2291,0.975000,0.997000,1.000000
2292,0.975000,0.997000,1.000000
2293,0.975000,0.997000,1.000000
2294,0.975000,0.997000,1.000000
2295,0.975000,0.997000,1.000000
2296,0.975000,0.997000,1.000000
2297,0.975000,0.997000,1.000000
2298,0.975000,0.997000,1.000000
2299,0.975000,0.997000,1.000000
2300,0.975000,0.997000,1.000000
2301,0.975000,0.997000,1.000000
2302,0.975000,0.997000,1.000000
2303,0.975000,0.997000,1.000000
2304,0.975000,0.997000,1.000000
2305,0.975000,0.997000,1.000000
2306,0.975000,0.997000,1.000000
2307,0.975000,0.997000,1.000000
2308,0.975000,0.997000,1.000000
2309,0.975000,0.997000,1.000000
2310,0.975000,0.997000,1.000000
2311,0.975000,0.997000,1.000000
2312,0.975000,0.997000,1.000000
2313,0.975000,0.997000,1.000000
2314,0.975000,0.997000,1.000000
2315,0.975000,0.997000,1.000000
2316,0.975000,0.997000,1.000000
2317,0.975000,0.997000,1.000000
2318,0.975000,0.997000,1.000000
2319,0.975000,0.997000,1.000000
2320,0.975000,0.997000,1.000000
2321,0.975000,0.997000,1.000000
2322,0.975000,0.997000,1.000000
2323,0.975000,0.997000,1.000000
2324,0.975000,0.997000,1.000000
2325,0.975000,0.997000,1.000000
2326,0.975000,0.997000,1.000000
2327,0.975000,0.997000,1.000000
2328,0.975000,0.997000,1.000000
2329,0.975000,0.997000,1.000000
2330,0.975000,0.997000,1.000000
2331,0.975000,0.997000,1.000000
2332,0.975000,0.997000,1.000000
2333,0.975000,0.997000,1.000000
2334,0.975000,0.997000,1.000000
2335,0.975000,0.997000,1.000000
2336,0.975000,0.997000,1.000000
2337,0.975000,0.997000,1.000000
2338,0.975000,0.997000,1.000000
2339,0.975000,0.997000,1.000000
2340,0.975000,0.997000,1.000000
2341,0.975000,0.997000,1.000000
2342,0.975000,0.997000,1.000000
2343,0.975000,0.997000,1.000000
2344,0.975000,0.997000,1.000000
2345,0.975000,0.997000,1.000000
2346,0.975000,0.997000,1.000000
2347,0.975000,0.997000,1.000000
2348,0.975000,0.997000,1.000000
2349,0.975000,0.997000,1.000000
2350,0.975000,0.997000,1.000000
2351,0.975000,0.997000,1.000000
2352,0.975000,0.997000,1.000000
2353,0.975000,0.997000,1.000000
2354,0.975000,0.997000,1.000000
2355,0.975000,0.997000,1.000000
2356,0.975000,0.997000,1.000000
2357,0.975000,0.997000,1.000000
2358,0.975000,0.997000,1.000000
2359,0.975000,0.997000,1.000000
2360,0.975000,0.997000,1.000000
2361,0.975000,0.997000,1.000000
2362,0.975000,0.997000,1.000000
2363,0.975000,0.997000,1.000000
2364,0.975000,0.997000,1.000000
2365,0.975000,0.997000,1.000000
2366,0.975000,0.997000,1.000000
2367,0.975000,0.997000,1.000000
2368,0.975000,0.997000,1.000000
2369,0.975000,0.997000,1.000000
2370,0.975000,0.997000,1.000000
2371,0.975000,0.997000,1.000000
2372,0.975000,0.997000,1.000000
2373,0.975000,0.997000,1.000000
